,ask*0.996,ask*0.997,ask*0.998,ask*0.999,ask*1.000,ask*1.001,ask*1.002,ask*1.003,ask*1.004,ask*1.005,ask*1.006,ask*1.007,ask*1.008,ask*1.009,ask*1.010,Market
2016-12-01T10:00,0.6402255195265446,0.6402255195265446,0.6402255195265446,0.6045427490222487,0.5300885065452831,0.28953654197019,0.21312585516932342,0.20810338119268146,0.20476795702497802,0.19336136649861155,0.19002060778605606,0.3775391947309458,0.4266743537117248,0.5051401739161876,0.550251752443556,0.7287402885929494
2016-12-01T11:00,0.9809759002193167,0.9809759002193167,0.9809759002193167,0.9809759002193167,0.9682614738416939,0.9680731218644719,0.8222739973650771,0.6773084305521239,0.6331044924073652,0.6237042593311733,0.6224699527569945,0.6224699527569945,0.6224672810977496,0.6089299836706795,0.6819718117755292,0.8050164144303794
2016-12-01T12:00,0.7711961843039834,0.7711961843039834,0.7711961843039834,0.7711961843039834,0.7675077150152699,0.7521373136884335,0.43680521673336536,0.3983325070396201,0.36860323105773785,0.3674569231275748,0.3838388511262017,0.4952549109611424,0.5381473783554049,0.6081855918679507,0.6394148097747554,0.8778802209486962
2016-12-01T13:00,0.7416113420051335,0.7416113420051335,0.7274616063714022,0.7269429738300418,0.7251777566455309,0.631474588850394,0.5879321205509491,0.5356022304516551,0.48623214560127453,0.45123711489232105,0.47021853260808993,0.4874080682272022,0.5053282224392976,0.5365595007979233,0.5454882466321876,0.6727705383009929
2016-12-01T14:00,0.6183022227996815,0.6183022227996815,0.6183022227996815,0.6183022227996815,0.5551357079600928,0.48896196084104354,0.44516015899382205,0.42936686699173165,0.37147232307743533,0.3057895798128624,0.29777783399227525,0.3013080053362393,0.3355904533219052,0.34596806595349056,0.40418728450327895,0.5571715776005894
2016-12-01T15:00,0.6145193364922611,0.6143435671640738,0.6143435671640738,0.5844215022110161,0.5737541682098902,0.534485702388797,0.4860852210166337,0.3603928407436349,0.35954195740488554,0.35223421442672914,0.3809711680003047,0.3991606302965522,0.4208681423282694,0.4479153134967379,0.4559607550189877,0.6927726403548693
2016-12-01T16:00,1.143489294941663,1.143489294941663,1.143489294941663,1.1411608922935597,0.912816163906894,0.9101732203172102,0.7347500053525186,0.40686239855781464,0.3416004843809289,0.33574948974717206,0.3586896536734232,0.36721291351006435,0.4255869141864333,0.4411260363811813,0.4533851362994744,0.6824215881975072
2016-12-01T17:00,0.7749278133950988,0.7749278133950988,0.7749251558446177,0.7709893235947779,0.7131278059310947,0.651125824631188,0.638315102578244,0.6178227308843812,0.615408346280059,0.5890866376246537,0.5412321262653793,0.5188316333322218,0.566565226144998,0.5888541019583032,0.6895805799690401,0.8448798569336542
2016-12-01T18:00,0.740982267428311,0.740982267428311,0.740982267428311,0.740982267428311,0.7406566859850541,0.6933330909807924,0.4615682728199244,0.3735177615230756,0.3245064586292467,0.44930647699546805,0.4647031570021873,0.49348588549050976,0.5053064852367294,0.5862965303782426,0.757455359553575,0.7892042014352069
2016-12-01T19:00,0.8089932367032376,0.8089932367032376,0.8089932367032376,0.8089932367032376,0.7491529308003604,0.7468871792836306,0.734248700312732,0.7232364033282818,0.6559047570232911,0.47882111779476283,0.4447696913911807,0.4536505331635828,0.5171314656232714,0.5234992379317005,0.5650699277314453,0.7437957049430391
2016-12-01T20:00,0.5512576605348811,0.5512576605348811,0.5512576605348811,0.5447557320901404,0.49057564944056836,0.3366502244220155,0.3261401669911022,0.2662730536442998,0.3443280476620501,0.40414605479280025,0.4099100628017022,0.4371905566130839,0.5949396305088117,0.6001143639250415,0.6195153008520486,0.6195153008520486
2016-12-01T21:00,0.5292187488559571,0.5292187488559571,0.5292187488559571,0.5159301794916863,0.46066120766950347,0.33852432483195805,0.16533059066944122,0.23129789692383365,0.30193559600956227,0.3124227266704082,0.41155699498564835,0.4166072889403609,0.45196997322823185,0.4816062458278424,0.6331044378645325,0.6331044378645325
2016-12-01T22:00,0.6781826273767052,0.6781826273767052,0.6781826273767052,0.6781826273767052,0.670516514689701,0.670516514689701,0.6224593130510905,0.4326422126048351,0.37198640724271814,0.3741560115794319,0.3834356926664535,0.4036378882898306,0.42246196613709686,0.42879784931048065,0.491699082091593,0.6680635714665902
2016-12-01T23:00,0.570821957047279,0.570821957047279,0.570821957047279,0.570821957047279,0.5571756920264364,0.5341976140317218,0.21845067945426672,0.23116814805355276,0.240389674757028,0.2444901980145064,0.2813444148225365,0.29342408330399666,0.3506972051339699,0.3689927672636844,0.5676236552064697,0.5676236552064697
2016-12-02T00:00,0.6079268260163585,0.6079268260163585,0.6079268260163585,0.6075432532975272,0.5996156413612022,0.287563971315434,0.27225689807560055,0.25908270151108487,0.27833964468604094,0.28041146826423136,0.29114884990910667,0.3199446758877301,0.4566053975744659,0.4566053975744659,0.4566053975744659,0.4566053975744659
2016-12-02T01:00,0.7901440167998343,0.7901440167998343,0.7901440167998343,0.7901440167998343,0.634828939249752,0.6136217052860695,0.6043082370254138,0.40914970734488504,0.3474307427764559,0.3488906130149136,0.3965200397505375,0.5109972031548331,0.5109972031548331,0.5109972031548331,0.5109972031548331,0.5109972031548331
2016-12-02T02:00,2.262306384181485,2.262306384181485,2.262306384181485,2.262306384181485,2.204035950559471,2.1389654254669885,1.9722044274410198,1.892619543686546,1.7910917966773483,1.708243133612058,0.7294731584866007,0.5262893358937706,0.5395706818611,0.5531139768772922,0.5698284429547265,0.5753743541306484
2016-12-02T03:00,1.3890462061775866,1.3890462061775866,1.3890462061775866,1.3890462061775866,1.1715261573029532,0.6570504773231118,0.4017546403693894,0.32084373800279825,0.28932006081068584,0.318203346951907,0.3508973313326559,0.4581925081815087,0.47892815232929203,0.5229351062002824,0.7062963231056886,1.175547615561916
2016-12-02T04:00,1.028442478773372,1.028442478773372,1.028442478773372,0.2237508608468788,-0.005707712212392091,0.06930146809030055,0.08347920523838265,0.10834700316819969,0.24323383260237053,0.2495320046264644,0.2560467700949356,0.41871497071970826,0.43618727682591213,0.4794955274626833,0.5150964439071485,1.0276804873786978
2016-12-02T05:00,1.153476530350714,1.153476530350714,1.153476530350714,1.153476530350714,1.1330880064769133,1.080355691851286,0.7531257536932345,0.31215968085310764,0.35013607852029505,0.35415116978602973,0.4178264995605579,0.4228394936262596,0.42773900070687193,0.4579552366002134,0.5453389106745531,1.0002586648888425
2016-12-02T06:00,1.7872973071622362,1.7872973071622362,1.7872973071622362,1.7872973071622362,1.7792636101038193,1.7754473435050546,1.7595766238784707,1.4944502936700743,1.44613479555369,1.0204895193050794,0.6300281371289277,0.561326220990771,0.61260225630135,0.6550188221905008,0.6908578637370862,1.0124779644078188
2016-12-02T07:00,0.6007942508135092,-0.030096840726367383,-0.21341027545889432,-0.1795284843170097,-0.12092992524005836,-0.0441011933394534,0.06565080265096526,0.090156149869546,0.22639280604395995,0.32850382386973764,0.3414393993638849,0.3605580580206349,0.3924618332567119,0.3955125174602943,0.4585872292526004,1.3460133646491852
2016-12-02T08:00,1.5646945199827917,1.5646945199827917,1.5646945199827917,1.5646945199827917,1.4501883412836458,1.2056151446843437,0.3943489714367075,0.21551121294708972,0.2199010349758803,0.2245796953242692,0.2262867037717473,0.24835941589925992,0.4135567196912731,0.416296780507093,0.437886794361752,1.3528576340136473
2016-12-02T09:00,1.5708111941202834,1.5708111941202834,1.5708111941202834,1.5708111941202834,1.5702816220061449,1.5702816220061449,1.3955683649380344,0.7598931597670171,0.3713563787832623,0.37393657903472605,0.3843289438398161,0.4146745970242637,0.5658030281931697,0.5828612356045416,0.5863470432059981,1.7675752094645587
2016-12-02T10:00,1.186908724373242,1.1634035650459484,1.1634035650459484,1.1634035650459484,1.1632248678232038,1.1279839626286028,0.6023771597183117,0.3235784144668628,0.30022993893632094,0.3220879760366318,0.32734788994074454,0.33701955339466994,0.3690788710800563,0.4103436855513515,0.47993589454908303,1.078583244893022
2016-12-02T11:00,0.9597669901144297,0.9597669901144297,0.9597669901144297,0.9527492027333072,0.9514346652671312,0.8309721647882785,0.4140496728261231,0.2969364529002776,0.24512057824639938,0.263587688494314,0.46019344159190395,0.46350249444357516,0.4836267264529035,0.5942645841317324,0.611866149967088,1.4445380422137815
2016-12-02T12:00,1.475719190182081,1.475719190182081,1.475719190182081,1.312648440719332,0.8775939008836819,0.5580457515456801,0.2938713452851684,0.13120983821060955,0.1936901078385824,0.25359150082985205,0.2887564650238973,0.4788618965686574,0.4825307870583283,0.49833923588211526,0.6093946282148813,1.0792737465121953
2016-12-02T13:00,1.738901897503788,1.738901897503788,1.738901897503788,1.738901897503788,1.5197515481161534,1.109770720233765,1.109770720233765,0.9942733370390384,0.4882290809348827,0.4487780612288827,0.4208070149246335,0.4001274437900492,0.3851917641092104,0.3845422735505375,0.3840606873647524,1.6718729099478686
2016-12-02T14:00,1.7183857116530898,1.7183857116530898,1.7183857116530898,1.7183857116530898,1.6229309168869215,1.6229309168869215,1.1336530377475444,0.8860941238133647,0.877647798679749,0.8615541075300519,0.7886861732891413,0.7648358122701565,0.7148214920057964,0.6791624111304572,0.6298390473667845,1.7246043201592607
2016-12-02T15:00,1.661826576675652,1.661826576675652,1.661826576675652,1.661826576675652,1.6203958413589348,1.6203958413589348,1.6006699476780513,1.2726784647876146,1.001783198992451,0.4541492558341351,0.5222043027520984,0.5235084618961838,0.5299384206613241,0.5469366103413357,0.562328283583156,1.4915994200961993
2016-12-02T16:00,1.6615986447619588,1.0961710897907073,1.0961710897907073,1.0021780689420445,0.4117883311498656,0.06449667076398512,0.049913712032839556,0.09138400092451908,0.216778803025283,0.43889704678119407,0.4987992944313157,0.5054395639032617,0.5260918506290414,0.5288183874798782,0.5878855846699906,1.3318054991319341
2016-12-02T17:00,1.4600737216865776,1.4600737216865776,0.35793569960078303,-0.027336258288983593,0.06034679830257229,0.07148255166669974,0.16848164181416037,0.1783451444162256,0.187157713530173,0.2786186948160442,0.28295314832794644,0.28795802492710404,0.31495873235186705,0.3241414578421749,0.3288357137059209,1.5982688868666468
2016-12-02T18:00,1.843252024318473,1.843252024318473,1.843252024318473,1.8426675171598856,1.1215489825777087,1.027023418028407,0.9061833671198799,0.5012508047161692,0.340228802710277,0.38084362607144373,0.42727500847417543,0.514529874221506,0.5286254393142459,0.5872951833545864,0.6170622796261814,1.6893672305661358
2016-12-02T19:00,1.5755111280475376,1.5755111280475376,1.550490831356003,1.3126056286897774,0.49384741467485566,0.46425524271670165,0.43691726825468324,0.184198409651103,0.16856153391626286,0.2736175013635772,0.2920034616310826,0.36657853327979467,0.5656280587378153,0.6201563188603548,0.6345197025614514,1.8103661192519973
2016-12-02T20:00,1.6813836456847207,1.6798781295726655,1.5749916773353598,0.4125359643081092,-0.01566137085055199,0.0775910758450151,0.09280327787030157,0.09412579590322434,0.09587271373668987,0.10241651738922534,0.19617772470198178,0.20159368912921202,0.21276306125015534,0.33648923062756053,0.35793245235452464,1.871734094455182
2016-12-02T21:00,1.8158684121971065,1.8158684121971065,1.8158684121971065,1.8158684121971065,1.802751490061888,1.37188078678869,0.13777614792833165,0.15969567642569957,0.1618690633062533,0.16469939986518586,0.17798899849688116,0.25446001836860443,0.2585172668762303,0.2808496609817251,0.3925207197458628,1.8132510000398627
2016-12-02T22:00,2.1359536569711275,2.1359536569711275,2.1359536569711275,2.1359536569711275,1.5909550595121982,1.182778678845277,0.9710285896207319,0.9406753831979529,0.3679069412984587,0.3796954756451054,0.4039041192808258,0.46685022396542114,0.47582196000614274,0.4776894505956981,0.6063764115069207,1.6941442895334946
2016-12-02T23:00,1.5084211940601313,1.5084211940601313,1.4927540399498351,0.8904132145997578,0.5287044026514403,0.06474000873219132,0.06368005805904346,0.1050400554325283,0.11465569067536778,0.11790130605772417,0.19695144725755576,0.3020683802548899,0.3060709190498127,0.31533710583472147,0.3196336455462873,1.5847066950614066
2016-12-03T00:00,1.4552548969439645,1.4552548969439645,1.2755785152437114,1.2755785152437114,1.0285820523330849,0.7290805465014791,0.4348731679512719,0.2037035901824696,0.21160606247501298,0.22317389836560314,0.2449105369987797,0.30568587919308776,0.3204363864332363,0.4128190365557243,0.42379189617211604,1.5982557021070265
2016-12-03T01:00,0.844516957961453,0.5236745170003686,0.4934401601845208,0.1676320628693119,-0.007184538719747824,0.015051454087945228,0.019914088526005853,0.024955723543208828,0.08884347701416695,0.10218996623980672,0.1091993198537598,0.22339009938914772,0.22794753140087382,0.2326736618001476,0.3962042124847869,1.2334375688292458
2016-12-03T02:00,1.109332468906349,1.109332468906349,0.4465003140532148,0.007589645483867577,-0.06351541496082742,-0.08562435048524705,-0.07921594468573871,-0.03864012193188444,-0.026475886974982103,-0.0027909659631333112,0.18456817288338495,0.2037727554473562,0.2103913786236469,0.3259954597376951,0.3273560691396779,1.2241820888828014
2016-12-03T03:00,1.6522799067071237,1.6522799067071237,1.652221660273799,1.5253855214312553,0.0686901154937919,0.06908360251002195,0.07381709599155044,0.07689509640145996,0.08506642381431492,0.15431884430694545,0.15560156020527136,0.16048131695268783,0.1918269586376387,0.26210581072196626,0.2841501441875623,1.4537553520937938
2016-12-03T04:00,1.3544579771744663,1.3544579771744663,1.3544579771744663,1.3544579771744663,1.3495901490303384,0.6476871239435257,0.2364585418936626,0.240922551271238,0.2590659213654357,0.26078603399599226,0.3076536024423021,0.3111365393037324,0.31621404257662733,0.3425839257481918,0.3961610983155179,1.6465962632401427
2016-12-03T05:00,1.1314656643800671,1.1291759813978188,1.1291759813978188,0.875290240458712,0.06130405945040575,0.06181762111366831,0.08533279470197637,0.08611801366820834,0.08837665010154956,0.13109023337324355,0.13593608221590384,0.1429681255444361,0.15112043184621451,0.2365165518406807,0.25995022823810976,1.305279768463105
2016-12-03T06:00,1.1505751664359256,1.0368327713329804,0.9897250282123508,0.6388751732166504,0.2871416831000293,0.15911969254073824,0.05645452655283171,0.013286161151913846,0.020844420446154033,0.21200804427182873,0.22120511583880384,0.23434026757026502,0.31793137147654055,0.3815985146166172,0.5286439626030174,1.4567865259396346
2016-12-03T07:00,0.7353520414808747,0.22358653016338406,0.21221730363266053,0.046405408676603456,-0.17245808402631438,-0.1713509634386499,-0.1401424496829001,0.18685940587502764,0.19745351728356728,0.2380000115331527,0.2526304728528083,0.3170852819418089,0.379350684909997,0.3833399789283668,0.46945095554566657,1.9359857591147165
2016-12-03T08:00,1.403948473093763,1.403948473093763,1.403948473093763,1.1945639007058755,0.8544771889722574,0.07179867150793028,0.10829785180201885,0.17337634346837763,0.21316747790380863,0.24894416227701582,0.25151362049747666,0.36295664585035653,0.42450016202018287,0.5369100182781079,0.5588147809703511,1.6708148209471436
2016-12-03T09:00,1.759927113473606,1.759927113473606,1.759927113473606,1.759927113473606,1.4958626710900942,1.2341845395186297,0.7209671358268859,0.32538314079067565,0.3283038378077156,0.33263815744588243,0.3449737917152194,0.38676647836910516,0.43622615922047586,0.45033474476603813,0.45338706400105777,1.9987556280032726
2016-12-03T10:00,1.5757744003301581,1.5757744003301581,1.5757744003301581,1.5692059211399545,0.09923250080067288,0.11783313224299355,0.18578264549583326,0.26501771398536905,0.27569313282104674,0.28056635130135377,0.2891187578858041,0.2928307490222514,0.34886751306057273,0.35176992535956975,0.3863679395999071,1.4417543315153227
2016-12-03T11:00,1.5261722443848902,1.5261722443848902,1.5261722443848902,1.5261722443848902,1.5259257490622804,1.5097632605422617,1.50962690142763,0.29914737364915617,0.300552921446143,0.3035882228920619,0.30817592041226666,0.3103235764677423,0.34882011459028744,0.3517203680669042,0.36657957812592107,1.495829719088354
2016-12-03T12:00,1.4668328569501805,1.4627677417947433,1.4627677417947433,1.4625467689863667,0.03518664230629121,0.016932196283478865,0.03846331602115991,0.04880196688445294,0.05216363014100151,0.0904638402191037,0.09916284669356255,0.11358491815202419,0.20103261889023827,0.20570181355734493,0.306295435097311,1.293471189818346
2016-12-03T13:00,1.705270223987454,1.7050112311447707,0.7212439227939967,0.7212229940794447,0.6467167702449794,0.6262066299759458,0.311598344438436,0.1694060416268253,0.1406408315084444,0.1430175486556841,0.16335502702960045,0.1676467215591153,0.20970820564655804,0.234239275200483,0.3646552519379685,1.5117214717343348
2016-12-03T14:00,1.8912754649255596,1.8912754649255596,1.8912754649255596,1.8912754649255596,1.8852204876457364,1.8852204876457364,1.8767440430144877,1.8334704580926406,1.486173139341399,1.2373706412358678,0.939917591787064,0.878819389356221,0.8768010635962697,0.8653704287962888,0.8114580943434491,1.6839049276535152
2016-12-03T15:00,1.7132956332455813,1.7132956332455813,1.7132956332455813,1.7132956332455813,1.6804874467976563,1.6666615398900708,1.0972739459732692,0.7672621881736557,0.4603374796371586,0.3728876411205402,0.3864008036682976,0.3961245470560832,0.4035821969365864,0.6002189100796793,0.6144344443355647,1.4766002769124444
2016-12-03T16:00,0.31113211761355003,-0.21226350309947628,-0.20502177388705575,-0.18157372925500048,0.06870933961410035,0.07654358578240064,0.14671842911974142,0.15745145054911325,0.1802223329458688,0.27344673698449623,0.28670479221047207,0.293007609938946,0.4582391020553991,0.46048675978253656,0.4650719294565047,1.650276434011321
2016-12-03T17:00,1.0980748054401768,1.0980748054401768,1.0972660633674365,1.020357047808926,0.9022048038287416,0.7384960403722637,0.2401866023696284,0.32158295865215686,0.3659682416315267,0.38167589713176603,0.3915640121829832,0.42418458442777074,0.5024689849675921,0.5296063383049641,0.5673947462217024,1.0148371868658257
2016-12-03T18:00,1.2748432210534444,1.2748432210534444,1.2748432210534444,1.17307807269568,0.9626987651078016,0.7047311371369719,0.17250199007748623,0.1784752386651601,0.17974764664833323,0.1862968823888723,0.2610587057704367,0.27202471572415987,0.3222062873567643,0.43982286397399584,0.4696747072334905,1.1814377407826573
2016-12-03T19:00,1.03082792478744,1.03082792478744,1.03082792478744,1.03082792478744,1.029888295635185,0.7988440726269621,0.45745288615761254,0.38186697390747487,0.41416068180908255,0.477646418369801,0.48530328513342086,0.49353386149067335,0.525457729266984,0.6110293249000764,0.6277061087830594,1.1447308422447693
2016-12-03T20:00,0.9840281006848389,0.9840281006848389,0.9840281006848389,0.9332454817491564,0.2174329727794204,0.12755153782959464,0.14337678263178893,0.17377347715405586,0.2821470835286716,0.3329088058796603,0.3866273949659816,0.4018348844829214,0.5260768348656746,0.5421632869766388,0.5439394966763152,0.9348140316383455
2016-12-03T21:00,0.9779461562745221,0.9555728764252225,0.9555728764252225,0.9555415504397752,0.2579927802100237,0.06429507550447398,0.08172407065224685,0.15426461093024388,0.1881266959387489,0.32910798815062403,0.3788223270398577,0.3860351351868287,0.417418551597591,0.42858626540604233,0.4330815443163195,0.9471540178388976
2016-12-03T22:00,1.0352805909783167,1.0352805909783167,0.9638908737182271,0.6862918974546075,0.20538540729121232,0.18225890346613546,0.15679325109140158,0.1766159686557405,0.27636786208058967,0.405276876685137,0.44242130253861567,0.4453191316570698,0.4970440760930625,0.5036164047468519,0.5186851161628048,0.9529339468622352
2016-12-03T23:00,1.1480376382279405,1.1480376382279405,1.1480376382279405,1.1385071555343569,1.1021851801391174,0.9282457012490618,0.28732694910178924,0.31424131457440957,0.3157654597973869,0.4257784188506917,0.49880275236833627,0.5155827285495986,0.5219342050834248,0.5647109224264037,0.5715931047582794,1.221583527443691
2016-12-04T00:00,1.0967499957899174,1.0967499957899174,1.0967499957899174,1.0967499957899174,1.0576333267483824,0.26075117077029775,0.2558266078361959,0.2593166924010146,0.2993997055764697,0.35733589393490517,0.41557545420006803,0.45134980171757094,0.4618618998129378,0.521057343111771,0.6243044794864762,1.2314758903994598
2016-12-04T01:00,0.9782038285865752,0.9762014410788179,0.9757484890154582,0.975740656991298,0.13598450090635855,0.19309692634789805,0.2366325379248568,0.3010248298141329,0.3393560613432053,0.353393659295306,0.36203238193312165,0.39485900582186456,0.5191140689668048,0.5367700620763629,0.716962747040321,0.979373410859691
2016-12-04T02:00,1.0580107574314226,1.0580107574314226,1.0580107574314226,1.0580107574314226,0.19262388503557876,0.19284732904089968,0.2070079295418357,0.22550804783030584,0.3065646474680058,0.3991959079193426,0.4257478505398848,0.4335448703044905,0.45456690046588305,0.5697202713014521,0.5829191478964385,1.0715010259163957
2016-12-04T03:00,1.1247896526235237,1.1247896526235237,1.1245689922840407,1.1245689922840407,1.051064291271376,1.014924305849149,0.2736531073302641,0.2849825142275024,0.3147572975494695,0.3662220782641721,0.3840224475427359,0.39157973774916244,0.43056872234735194,0.5262517460010742,0.5436839128196783,0.9172213913956015
2016-12-04T04:00,1.0125459469263043,1.0125459469263043,1.0125459469263043,1.0125459469263043,1.01251588445749,1.01251588445749,1.0123459661554852,1.0121303006183222,0.3433201003601601,0.34905026832924846,0.41092275034394093,0.46818129692733795,0.48689453023331036,0.4937553084426325,0.5416082234782397,1.135778541921973
2016-12-04T05:00,1.1325522986660457,1.1325522986660457,1.1325522986660457,1.1325496890068176,0.15537322728548977,0.1559264750432012,0.1782364518389339,0.25161224053535913,0.30978154487234383,0.33402266950161075,0.3402180005243057,0.40504063107965543,0.41211280760515334,0.4277237891459288,0.5990374792538653,1.0732869374505645
2016-12-04T06:00,1.2548108551992947,1.2548108551992947,1.2548108551992947,1.254515605068507,1.2545038473199357,0.9037649817718165,0.46043907189070316,0.4089231497337654,0.310582647099864,0.3867323589301895,0.39336895479043577,0.40565710846396114,0.4172306523076596,0.47519504634768756,0.5561798056738372,1.2683322660563046
2016-12-04T07:00,1.0127624600186595,1.0127624600186595,1.0127624600186595,0.9227626830635377,-0.004709334958001504,0.033745210172608286,0.048418689391765336,0.05742963693645696,0.07727331055119883,0.1709323157701196,0.29251742277104054,0.32735844734277675,0.4207836902993024,0.44057512653697184,0.5567001216995701,1.168666217820607
2016-12-04T08:00,1.0831950609433303,1.0831950609433303,1.0831950609433303,1.0831950609433303,0.06942300977187078,0.05133979151050149,0.02965586885432249,0.03570886720740397,0.13011107938096372,0.28517392473681547,0.3566027021941039,0.37489495989784843,0.4461669577733554,0.47281948667531987,0.4891898880058001,1.032372346517512
2016-12-04T09:00,1.0756836443932558,1.0756836443932558,0.9970570813038475,0.8699563399692469,0.32539613770367665,0.175485325763469,0.25135982840554144,0.25334967923730184,0.30206311024346516,0.32179950193615076,0.39368515116974023,0.4883141940099648,0.4936731943774939,0.5381912040176227,0.5492543562767238,1.2268234049417817
2016-12-04T10:00,1.2174302727031334,1.2174302727031334,1.2174302727031334,1.2174080370819993,1.1370354225378692,0.28147804424059086,0.3138622644511489,0.32591789503722557,0.3523063454087139,0.4350974107452459,0.4662338202170455,0.4983145895980456,0.5602904976006534,0.5967647641215722,0.611904606156263,1.1934628890794676
2016-12-04T11:00,0.9129096716540882,0.7799233896408425,-0.19869625873566593,-0.212028560297771,-0.18214932587181837,-0.16763323600655528,-0.0209974963588016,-0.020047333310611978,-0.007526846880347922,0.0578516797812838,0.06785971584375901,0.2043673438789985,0.22275064955713422,0.2954368175742506,0.30873910024883117,1.0927358595371905
2016-12-04T12:00,1.3900720327761449,1.3900720327761449,1.3900720327761449,1.3900720327761449,1.3458737252587027,1.310874183131973,1.3099332367219652,1.2788087186842807,0.4659946063960818,0.43253931567937004,0.48011011123375796,0.5096511172323658,0.5596115764093836,0.5742662605529383,0.647406195131875,1.2721723636841085
2016-12-04T13:00,1.3727642588345599,1.3727642588345599,1.3727642588345599,1.3727642588345599,1.2693067209120827,0.42127177916346925,0.27937492542535824,0.23068434235461263,0.31004389811726746,0.318066118335868,0.3306873793955926,0.3402756748154746,0.376598178984036,0.3946941779349387,0.5247032158325979,1.1171559897935313
2016-12-04T14:00,1.0137336030297965,1.0137336030297965,1.0137336030297965,1.0137336030297965,1.013517818200817,0.5692857504923378,0.47508657328339526,0.446038815522355,0.42124305881906726,0.4068946676006751,0.40299884150159865,0.40299884150159865,0.4027141615163907,0.40064730682919797,0.46116325217990756,0.9838331052217227
2016-12-04T15:00,1.0490848606176442,1.0490848606176442,1.0490848606176442,1.0488939502868138,0.9170268600759588,0.6347146369164484,0.3625881941968329,0.2755798368909487,0.25128357519655403,0.24098740442932412,0.23438476414418738,0.23610555454107723,0.24636925756496286,0.30158909672385203,0.41534697841071366,0.9242827513570527
2016-12-04T16:00,1.0035761926445728,1.0035761926445728,0.9925582736520261,0.5772093786464453,0.110339524387198,0.1170048778591563,0.14164991506762212,0.19957491785605833,0.2132839391865977,0.2222945818458838,0.23335020227214484,0.3185294414924193,0.4519119137989099,0.48508397527546404,0.5838526312779284,1.1590777061002422
