,VolTime,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,MarketOrder
2016-12-01T00:00,437.2332128987477,632.5410889731571,632.5410889731571,632.5410889731571,632.5403493978331,632.5403493978331,632.5403493978331,590.9476446576884,551.4109015059564,227.21655723992592,228.4235363252949,318.4094944024308,325.14136975688166,350.9048004651981,367.3658206593003,384.33587687231426,670.684695237289
2016-12-01T01:00,551.6032701513661,588.1028672988107,588.1028672988107,588.1028672988107,588.1028672988107,588.1028672988107,588.1028672988107,587.8743634818844,217.4162726421325,204.91562690613242,204.05708423486345,216.37339618819297,224.899943065914,241.6386919538146,257.70375957219164,269.1242618761285,567.2012855008323
2016-12-01T02:00,222.7975278466757,639.4381494842057,639.4381494842057,639.4381494842057,639.4381494842057,639.4381494842057,639.4381494842057,634.9341495530715,178.45327081914382,180.80928918145887,241.40923666524938,253.2425567222934,268.98308008698035,290.2919273432647,295.1386771914836,303.9056555991169,550.274923264722
2016-12-01T03:00,132.31857303368224,432.82886649444777,432.82886649444777,431.524180238598,431.524180238598,431.1838061716433,240.86668925726394,80.36217712365455,90.1271841567458,126.74123742462695,156.08662459466126,171.29317368616336,178.3393478146666,202.70592758737516,257.92430381378216,358.2388283534163,409.88730045865475
2016-12-01T04:00,412.712506504238,643.7587287334206,643.7587287334206,643.7587287334206,643.7587287334206,643.7587287334206,634.9150822321881,634.9150822321881,634.9150822321881,615.1209810119391,317.9870908220228,335.0192401837201,360.08627865048567,370.14056219945365,373.27596847938355,381.09128243922186,648.3390267131289
2016-12-01T05:00,603.9818121658036,833.6711591274994,833.6711591274994,833.6711591274994,833.6711591274994,820.8236901685547,817.190891887067,817.1748151377694,615.3746228862776,566.0814949271702,408.99218408534534,309.350292316989,310.248146640846,312.42023478657427,323.4118620834349,342.87468125978387,516.7003908917266
2016-12-01T06:00,426.56734121996635,541.2617013280678,541.2617013280678,541.2617013280678,541.1769214462163,541.0083104264498,540.6898613950065,540.6194038896816,448.36643810335534,353.4180398013153,332.2692253582764,306.865304574213,306.71830184250365,308.9820180681548,356.1671347952946,447.89671271131186,467.4651645266245
2016-12-01T07:00,6.463046613245169,181.79914262082048,177.0512996019773,176.43445207302295,38.84633822904773,-29.75146124627166,-48.94904134085606,32.437240739284015,36.65899447033436,49.61549654824065,74.40819997928635,203.32005505155655,205.1139539934193,222.51091851068097,268.0650441711423,281.15358408222585,281.15358408222585
2016-12-01T08:00,342.44993580626647,445.8612022961957,445.8612022961957,445.8612022961957,445.8612022961957,445.82836106486997,356.5291491432021,249.71778405716978,235.86214175538367,223.22337317214016,217.27334952399553,206.12433703573203,225.57381252101283,318.24859171692447,322.07811208921316,325.6872781201171,370.0756767401132
2016-12-01T09:00,553.7211417679546,689.4737596648849,689.4737596648849,683.1062721903893,683.0994495870887,677.0438130473336,651.4486991863362,584.1236283214995,367.8586246345492,225.54558946887144,217.23524082377406,217.80594254700867,226.88726502534087,287.74419760573574,300.9121195645879,385.16703857356225,422.16738367526335
2016-12-01T10:00,174.80494791639003,411.08556544686553,411.08556544686553,411.08556544686553,386.8593515293477,341.11291676714904,176.23657105971688,124.38550653975116,120.63955295991015,118.38918647910481,119.0275989018697,137.1106785680013,274.2620824510978,304.80087284944534,366.6768046215247,392.6662668373943,472.43684961883105
2016-12-01T11:00,484.90948609924396,650.4319589865843,650.4319589865843,650.4319589865843,650.4319589865843,650.4319589865843,640.9221569464454,553.5412250939237,461.81314816655924,421.0958834610468,412.22930719721046,409.5958920014915,409.58389439685413,409.5859661484192,409.57197168023913,466.214366791561,524.8632297434162
2016-12-01T12:00,394.74407487249067,500.7345973964298,500.7345973964298,500.7345973964298,500.7345973964298,500.7345973964298,498.01636228698516,487.0438745456733,271.4577614188795,248.83246112689358,246.22176475417922,255.62497099338674,263.94569958411813,331.13466658808704,370.8041921936084,431.23785679727735,579.550331088566
2016-12-01T13:00,422.73288473320133,483.43284207912,483.43284207912,483.43284207912,483.43284207912,472.5750620435796,472.5656500151287,414.71371239590115,388.7702681724735,346.6369874682973,318.3666268375924,308.6550698275461,320.8555387095276,333.7500679479815,340.1629232993526,358.8124546043603,432.55222697568513
2016-12-01T14:00,256.88605540639384,402.00691583388505,402.00691583388505,402.00691583388505,402.00691583388505,355.33903261169814,306.8369325685745,273.6664946391036,261.76510990006375,226.93662161993143,192.12892144616237,204.220531340497,215.32210847024692,229.4841448622579,235.36039246797043,288.0299803660072,356.5793527188069
2016-12-01T15:00,258.27969140108604,395.53807751851815,395.53807751851815,395.4045302826554,373.2014560022478,373.2014560022478,355.7901534002903,312.00677176009634,220.1103447848334,218.98462779193156,216.9675653738837,215.84180315725558,273.042770781696,280.0913330931237,302.5166182358099,313.00163997640124,453.60790659395076
2016-12-01T16:00,531.1869563985631,770.8663642216655,770.8663642216655,770.8663642216655,770.8663642216655,769.241264758795,602.1285503913704,600.2411622251813,480.0533319631866,243.20841496701752,219.492053451382,222.05563127305118,247.15793934920774,255.28059221198146,296.3291932694104,313.5397240184432,441.2856620652868
2016-12-01T17:00,466.5440507610287,521.659006903664,521.659006903664,521.659006903664,520.6567813252601,515.8581459707448,461.86908247745885,433.85685584018114,421.4956851202542,408.78917015503674,407.02157382861685,371.47893441495125,342.3844167648108,337.28439187629067,390.90829091413866,476.5725374565373,565.8630797323542
2016-12-01T18:00,255.40648882468656,497.6113818110232,497.6113818110232,497.6113818110232,497.6113818110232,497.6113818110232,484.7230485915081,425.58498621533727,297.2102925524112,216.27947223318017,274.095269334034,318.1782103517643,333.44559374116386,334.6924772067293,346.95488780057997,529.917932184769,530.5574327945844
2016-12-01T19:00,398.2931037478215,542.2899876328147,542.2899876328147,542.2899876328147,542.2899876328147,542.2899876328147,502.65874514824856,494.9698623490702,485.9116137521202,433.784565386651,319.91153544519904,303.3822609651431,312.755549691045,363.99026132579576,366.3169153200513,394.0074063476117,499.04469146195237
2016-12-01T20:00,205.66564273694718,365.8365875376949,365.8365875376949,365.8365875376949,365.8365875376949,360.9726914408727,250.67313760487312,211.01473817641772,204.79916277221344,175.94759643639546,243.7213691313728,284.7248453476379,287.66015866334965,306.547508789909,411.7958579297241,411.7958579297241,411.7958579297241
2016-12-01T21:00,133.7881080906676,344.79402283764324,344.79402283764324,344.79402283764324,334.88775793962446,286.3739212551622,237.2273499525267,103.09669629181832,158.66931011557574,193.00897965052252,211.8480076707844,226.5040183060439,292.83597856041655,296.73029973898633,339.0935597455511,422.26397313153575,422.26397313153575
2016-12-01T22:00,264.5530564943092,448.11379530257744,448.11379530257744,448.11379530257744,448.11379530257744,444.4093944865397,442.4169943038964,429.29733056574076,392.9165570020585,238.42588304612002,258.910849084769,268.22823972572024,278.98530637548726,293.00586174693524,299.5283247662937,329.7770881223114,440.58869984618633
2016-12-01T23:00,218.18654120053617,374.10933408549687,374.10933408549687,374.10933408549687,374.10933408549687,374.10933408549687,350.62646082018523,172.64985521295839,145.27576139778776,159.7649809990831,168.57458453910843,186.59697936289822,205.0067660972129,214.20432201507788,256.2521477705749,371.7259089810481,371.7259089810481
2016-12-02T00:00,213.62237306698242,407.9742366116156,407.9742366116156,407.9742366116156,407.9742366116156,407.9742366116156,404.701434400011,383.3609514514053,183.68916657667097,171.58569547664246,172.49561839615737,181.41010729052633,183.78219632593712,199.87067671558762,294.94649917603454,294.94649917603454,294.94649917603454
